X,Y,OBJECTID,status,eventIsland,directLineDistance1,directLineDistance2,directLineDistance3,eventDescription,eventType,expectedResolution,impact,planned,restrictions,startDate,endDate,informationSource,supplier,eventCreated,eventModified,GDB_GEOMATTR_DATA,GlobalID,eventComments,locationArea,alternativeRoute,eventId,CreationDate,Creator,EditDate,Editor
1859223.55503502,5834045.38431044,100594,Active,North Island,0.96 km northwest of Aongatete,3.18 km north of Wainui North,6.26 km southeast of Katikati,Road Construction,Road Work,30/12/2023 08:00,Caution,true,,2022/12/13 22:56:00+00,2023/12/29 20:00:00+00,NMC,Official,2022/12/13 22:58:47.737+00,2023/09/08 02:18:39.130+00,,6e3120da-64be-4d86-bbb9-ae4ef5d68970,,SH 2 Katikati to Tauranga,,409502,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1791346.39712108,5749546.51420906,100595,Active,North Island,0.55 km north of Waiteti,5.20 km east of Tanehopuwai,6.22 km south of Te Kuiti,Other,Road Work,Until further notice,Caution,true,,2023/08/09 21:11:00+00,2023/09/29 18:00:00+00,NMC,Official,2023/08/09 21:12:14.620+00,2023/08/20 22:05:27.967+00,,46d698cf-c6ba-468f-8fa3-55715bfede00,,SH 30 Te Kuiti,,437257,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1264073.37877345,4860971.92460145,100596,Active,South Island,,,,Road Construction,Road Work,Until further notice,Delays,true,,2023/09/10 19:00:00+00,2023/12/22 06:00:00+00,NZTA,Official,2023/08/31 23:11:03.803+00,2023/09/12 01:37:31.520+00,,8cdfe21b-0c7d-4c97-aa20-511264c96f55,,"SH 1 Dacre, at the intersection with Dacre-Morton Mains Road",,440126,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
2012395.54258533,5809649.32784668,100597,Active,North Island,0.14 km east of Waiorore,1.25 km south of Hariki Beach,2.98 km south of Te Kaha,Resurfacing,Road Work,26/09/2023 17:00,Delays,true,,2023/09/18 19:00:00+00,2023/09/26 05:00:00+00,NMC,Official,2023/09/15 03:06:19.670+00,2023/09/18 19:01:29.717+00,,45a5efc9-9a33-4deb-a15e-14f5c272f688,,SH 35 Waiorere to Maraenui,,441369,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1684204.88492521,5428486.07228768,100598,Active,South Island,,,,Maintenance,Road Work,Until further notice,Road Closed,true,,2023/07/25 00:17:10.833+00,2024/07/25 00:17:10.833+00,NZTA,Official,2023/07/25 00:23:16.963+00,2023/07/25 00:23:21.937+00,,6463842c-9f88-4583-9fdb-76b5105760e9,,"SH N/A Picton, Dublin Street",,435799,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1274583.91339297,4876700.29764238,100599,Resolved,South Island,,,,Flooding,Road Hazard,Until further notice,Caution,false,,2023/09/21 02:17:31.240+00,2023/09/21 08:14:15+00,Fire Service,Official,2023/09/21 02:17:31.727+00,2023/09/21 08:14:39.607+00,,638c9668-0af0-48bd-a101-094c35956e2b,,"SH 96 Te Tipua, at the Titipua Stream Bridge.",,442951,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1766770.78116779,5903994.33394343,100600,Resolved,North Island,1.07 km northeast of Wiri,1.63 km southeast of Puhinui,2.53 km north of Homai,Maintenance,Road Work,22/09/2023 03:48,Road Closed,true,,2023/09/21 10:00:00+00,2023/09/21 15:48:51.043+00,NZTA,Official,2023/09/20 23:36:44.280+00,2023/09/21 15:48:50.293+00,,b4188e7b-1801-4adc-bf07-92b427d7380b,,"SH 20 Full Closure Lambie Dr to SH1 Links, Southbound",,442910,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1816453.04775171,5823225.57273106,100601,Active,North Island,2.90 km south of Motumaoho,4.49 km northeast of Eureka,5.74 km west of Tahuroa,Resurfacing,Road Work,Until further notice,Caution,true,,2023/09/11 01:24:00+00,2023/10/13 05:00:00+00,NMC,Official,2023/09/11 01:34:54.933+00,2023/09/11 01:34:54.933+00,,050dc542-aa77-46ee-ad6c-b7b16c7935eb,,SH 26 Motumaoho to Te Aroha,,440983,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1774875.89162169,5887384.89630391,100602,Resolved,North Island,1.71 km east of Ramarama,3.97 km southeast of Runciman,5.03 km south of Drury,Maintenance,Road Work,22/09/2023 03:41,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 15:41:18.277+00,NZTA,Official,2023/09/20 23:48:48.240+00,2023/09/21 15:41:17.193+00,,3bfc4814-86b5-4c9c-a4da-83a16b18e042,,SH 1 Ramarama On-ramp Northbound,,442920,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1748701.89494893,5945731.77258435,100603,Resolved,North Island,0.51 km southwest of Silverdale,2.76 km east of Pine Valley,3.77 km southwest of Red Beach,Maintenance,Road Work,22/09/2023 04:37,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 16:37:50.283+00,NZTA,Official,2023/09/20 23:20:42.180+00,2023/09/21 16:37:49.147+00,,1d6b1551-bcfa-4fb8-9b03-e109fb61ffdd,,"SH 1 Full Closure Silverdale to Oteha Valley Rd, Southbound",,442902,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1800831.92804216,5830625.14636295,100604,Resolved,North Island,0.92 km southeast of Komakorau,3.29 km northwest of Gordonton,5.52 km east of Kainui,Maintenance,Road Work,Until further notice,Caution,true,,2023/09/20 21:50:00+00,2023/09/21 06:00:00+00,NMC,Official,2023/09/20 21:52:54.237+00,2023/09/21 06:01:50.013+00,,38ca9a7d-ee05-4a33-b811-eb8d4f9c0291,,SH 1B Taupiri,,442895,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1589450.8728648,5238048.87299207,100605,Scheduled,South Island,,,,Resurfacing,Road Work,12/10/2023 19:00,Delays,true,,2023/10/11 18:00:00.430+00,2023/10/12 07:00:00.430+00,NZTA,Official,2023/09/17 23:18:11.920+00,2023/09/17 23:18:14.857+00,,6b853e4e-086f-4e3a-ab26-113090be2020,,"SH 1 Omihi, near the intersection with Jurys Road",,441616,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1788767.80420764,5855026.34838461,100606,Active,North Island,0.20 km southwest of Rangiriri,1.82 km northeast of Rangiriri West,3.75 km south of Te Kauwhata,Resurfacing,Road Work,Until further notice,Caution,true,,2023/09/03 20:21:00+00,2023/10/05 04:30:00+00,NMC,Official,2023/09/03 20:28:47.573+00,2023/09/15 03:35:56.393+00,,3778ad72-622c-4433-bf5f-c7f43a6fff02,,SH 1 Rangiriri to Te Kauwhata,,440293,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1757293.86780162,5926040.26210258,100607,Resolved,North Island,1.13 km west of Hauraki,1.41 km southeast of Takapuna,2.08 km north of Bayswater,Maintenance,Road Work,22/09/2023 04:37,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 16:37:15.050+00,NZTA,Official,2023/09/20 23:40:50.933+00,2023/09/21 16:37:13.927+00,,24b7c53e-13f8-4f64-b8e6-96147d01eb59,,SH 1 Esmonde Rd On-ramp Southbound,,442913,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1298086.80340805,5045406.19428304,100608,Resolved,South Island,,,,Traffic Signal Fault,Road Hazard,Until further notice,Caution,false,,2023/09/21 01:52:15.310+00,2023/09/21 02:34:16+00,NZTA,Official,2023/09/21 01:52:15.730+00,2023/09/21 02:35:05.233+00,,8e0dd08c-bca3-4345-a61b-5388caf41406,,SH 6 Albert Town River Bridge,,442947,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1890992.59819209,5776862.58078243,100609,Active,North Island,0.58 km southwest of Rotokawa,1.20 km northeast of Hannahs Bay,2.27 km northeast of Holdens Bay,Road Construction,Road Work,14/10/2023 17:00,Delays,true,,2023/09/10 06:00:00+00,2023/10/14 05:00:00+00,NMC,Official,2023/08/24 22:54:05.930+00,2023/09/10 06:01:38.303+00,,12c5322d-1005-4f81-948a-185d757f76c8,,SH 30 Te Wahanga-A-Rangi Cres to Cookson Rd,,439607,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1242417.39474024,4849902.21052475,100610,Active,South Island,,,,Fire,Road Hazard,Until further notice,Caution,false,,2023/09/05 13:08:30.853+00,,Fire Service,Official,2023/09/05 13:08:31.347+00,2023/09/20 23:06:50.123+00,,a6c56412-af8a-42f7-91fe-b24a2987b48e,,"SH 6 Invercargill, at the intersection with Spey Street",,440471,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1302776.2513074,5103510.67253885,100611,Active,South Island,,,,Slip,Road Hazard,Until further notice,Road Closed,false,,2023/09/20 21:07:06.583+00,,Fire Service,Official,2023/09/20 21:07:06.990+00,2023/09/21 02:54:21.577+00,,bce1454f-d99f-4601-860f-0e921c3a0fbc,,SH 6 Haast to Makarora,,442883,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1435848.55340143,5019704.2277193,100612,Active,South Island,,,,Other,Road Work,02/10/2023 18:00,Caution,true,,2023/08/30 18:00:00.817+00,,NZTA,Official,2023/08/27 20:21:34.217+00,2023/09/03 21:18:11.237+00,,6d1a0cea-e717-425b-b695-ca8e679a6fdd,,"SH 83 Peebles, near the intersection with Ridge Road",,439792,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1513952.4300909,5402050.5880759,100613,Active,South Island,,,,Maintenance,Road Work,22/09/2023 17:00,Caution,true,,2023/09/17 19:30:00+00,2023/09/22 05:00:00+00,NZTA,Official,2023/09/18 01:42:26.470+00,2023/09/21 05:00:11.200+00,,95c8ff56-a05a-4b51-828b-c11f971ee385,,SH 67 Karamea Highway north of Corbyvale,,441643,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1768715.47844702,5902902.85532034,100614,Active,North Island,2.39 km east of Wiri,2.51 km northwest of Manurewa East,2.62 km northeast of Homai,Crash,Road Hazard,Until further notice,Caution,false,,2023/09/21 18:05:00+00,,NZTA,Official,2023/09/21 18:05:30.737+00,2023/09/21 18:22:32.877+00,,03d68a5d-525c-42c8-8467-45295d0d2ce7,,SH SH1 Hill Rd to SH1/SH20 Link,,443012,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1711133.01504793,6041283.93406638,100615,Resolved,North Island,1.89 km northwest of Otaika Valley,3.24 km east of Maungatapere,5.06 km southwest of Maunu,Resurfacing,Road Work,22/09/2023 05:00,Delays,true,,2023/09/21 07:00:00+00,2023/09/21 17:00:00+00,NMC,Official,2023/09/19 02:13:07.867+00,2023/09/21 17:00:47.120+00,,329b5797-7369-4e91-8f54-181c800579c5,,SH 15 Maungatapere,,442738,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1790940.95870402,5497640.89770788,100616,Resolved,North Island,,,,Crash,Road Hazard,Until further notice,Caution,false,,2023/09/21 05:40:35.270+00,2023/09/21 07:31:08+00,NZTA,Official,2023/09/21 05:40:35.683+00,2023/09/21 07:31:21.453+00,,d71af5ce-a924-4888-abd0-bcac9b6b629f,,"SH 1 Ohau to Levin, near the State Highway 57 Intersection",,442977,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1887798.33419852,5773181.78347456,100617,Active,North Island,0.96 km northwest of Lynmore,1.45 km east of Ngapuna,1.92 km east of Rotorua,Road Construction,Road Work,Until further notice,Delays,true,,2023/04/04 20:47:00+00,2024/04/04 12:00:00+00,NMC,Official,2023/04/04 20:48:35.890+00,2023/09/10 20:07:22.367+00,,947d6a28-745f-42b0-80d1-fa5939ac8abd,,SH 30 Rotorua to (SH33) Tikitere,,420626,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1497307.02763146,5136258.88545186,100618,Active,South Island,0.24 km northwest of Tinwald,2.31 km southwest of Ashburton,3.12 km southwest of Hampstead,Road Construction,Road Work,Until further notice,Delays,true,,2023/07/17 05:41:00+00,2024/06/30 05:00:00+00,NMC,Official,2023/07/17 06:04:48.897+00,2023/09/13 03:39:18.733+00,,32ec9036-b50d-4068-b0b3-096b7170a9e3,,"SH 1 Tinwald, Ashburton",,433995,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1772095.17209063,5785136.71326886,100619,Resolved,North Island,3.39 km southeast of Oparau,5.14 km northeast of Hauturu,8.34 km west of Te Rauamoa,Other,Road Work,Until further notice,Caution,true,,2023/08/10 21:28:00+00,2023/09/29 12:00:00+00,NMC,Official,2023/08/10 21:29:35.363+00,2023/09/03 21:24:04.073+00,,ca5a4e48-200c-4ef1-a03c-41e6a96cd4e7,,SH 31 Oparau,,437383,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1370085.85782076,5103300.78479648,100620,Active,South Island,,,,Fire,Road Hazard,Until further notice,Road Closed,false,,2023/09/20 08:03:03.637+00,,NZTA,Official,2023/09/20 08:03:04.057+00,2023/09/21 06:22:56.817+00,,405a7ef8-c8f2-4c77-82db-d355735215cc,,"SH 80 Lake Pukaki, at the intersection with SH8",,442855,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
2048416.63920771,5829256.61759073,100621,Active,North Island,5.61 km west of Potaka,6.99 km east of Whangaparaoa,9.28 km east of Otamaroa,Resurfacing,Road Work,22/09/2023 17:00,Delays,true,,2023/09/17 19:00:00+00,2023/09/22 05:00:00+00,NMC,Official,2023/09/15 02:52:43.793+00,2023/09/17 19:00:12.367+00,,34d6e9bc-026b-405d-812c-28aebbf96421,,SH 35 Opotiki to Te Araroa,,441365,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1793662.66656635,5799889.31213543,100622,Resolved,North Island,1.74 km northeast of Te Rore,3.56 km south of Ngahinapouri,4.11 km northwest of Paterangi,Other,Road Work,Until further notice,Caution,true,,2023/09/20 21:42:00+00,2023/09/21 07:00:00+00,NMC,Official,2023/09/20 21:43:04.577+00,2023/09/21 07:00:16.917+00,,7cf54355-1c44-4b47-bbd6-67c933ed9ca9,,SH 39 Ngahinapouri,,442891,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1382843.40513216,4907136.32912403,100623,Active,South Island,,,,Bridge Repairs,Road Work,18/12/2023 17:00,Delays,true,,2023/09/13 19:00:00+00,2023/12/18 05:00:00+00,NZTA,Official,2023/09/07 21:14:10.093+00,2023/09/14 10:35:18.637+00,,4537edba-a9d1-4627-9ef2-bf4b85c9424e,,"SH 1 Otokia, at the Taieri River Bridge",,440689,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1687082.02611393,5353805.17101842,100624,Scheduled,South Island,,,,Resurfacing,Road Work,03/10/2023 19:00,Delays,true,,2023/10/02 18:00:00.887+00,2023/10/03 07:00:00.887+00,NZTA,Official,2023/09/17 22:50:59.607+00,2023/09/17 22:51:03.713+00,,73a7d784-23cb-4e77-9d19-002474af863f,,SH 1 5km north of Kekerengu,,441606,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1766771.79468632,5903994.90059674,100625,Resolved,North Island,1.08 km northeast of Wiri,1.63 km southeast of Puhinui,2.53 km north of Homai,Maintenance,Road Work,22/09/2023 03:45,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 15:45:47.693+00,NZTA,Official,2023/09/20 23:54:04.577+00,2023/09/21 15:45:46.607+00,,812c88e6-932f-4c72-bc70-bf223d8f4bfe,,SH 20 Lambie Dr On-ramp Southbound,,442924,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1758166.50035429,5435770.29550982,100626,Resolved,North Island,,,,Breakdown,Road Hazard,Until further notice,Caution,false,,2023/09/21 07:21:37.353+00,2023/09/21 08:15:18+00,Police,Official,2023/09/21 07:21:37.840+00,2023/09/21 08:15:39.693+00,,682d5732-54f7-4654-9f86-51b0f437f2f8,,"SH 2 Petone, prior to Dowse Drive offramp (southbound)",,442988,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1793954.32542857,5802740.64517779,100627,Resolved,North Island,1.08 km southeast of Ngahinapouri,3.95 km south of Tuhikaramea,4.49 km north of Te Rore,Services,Road Work,Until further notice,Caution,true,,2023/09/20 21:40:00+00,2023/09/21 07:00:00+00,NMC,Official,2023/09/20 21:41:37.870+00,2023/09/21 07:00:16.820+00,,8b9aed20-c35f-4998-8101-4073b75e02fe,,SH 39 Ngahinapouri,,442890,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1776219.23542913,5881525.27799378,100628,Resolved,North Island,0.91 km south of Bombay,4.43 km east of Pukekohe East,5.73 km northeast of Harrisville,Maintenance,Road Work,22/09/2023 03:55,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 15:55:10.843+00,NZTA,Official,2023/09/20 23:30:06.753+00,2023/09/21 15:55:09.763+00,,ca004c57-9dc2-46c7-8ffc-6b808931c8b6,,"SH 1 Full Closure Bombay to Papakura, Northbound",,442905,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1804157.64277282,5813736.80425154,100629,Active,North Island,1.95 km east of Hamilton East,3.55 km southwest of Newstead,3.68 km east of Hamilton West,Other,Road Work,Until further notice,Caution,true,,2023/08/07 22:14:00+00,2023/09/29 18:00:00+00,NMC,Official,2023/08/07 22:15:52.343+00,2023/08/30 22:00:16.060+00,,096c5801-bda1-4855-bbdc-c8826d58c36e,,SH 1C Hillcrest,,437067,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1794781.78052529,5833895.03186835,100630,Resolved,North Island,1.60 km east of Taupiri,2.38 km north of Kainui,3.77 km northeast of Hopuhopu,Resurfacing,Road Work,Until further notice,Caution,true,,2023/09/08 02:54:00+00,2023/09/21 18:00:00+00,NMC,Official,2023/09/08 03:00:09.977+00,2023/09/21 18:01:14.587+00,,9242a528-381e-447a-84e5-046fb60119f6,,SH 1B Taupiri Interchange,,440744,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1756983.4423666,5926252.54478406,100631,Resolved,North Island,1.10 km south of Takapuna,1.42 km west of Hauraki,2.06 km east of Northcote Central,Maintenance,Road Work,22/09/2023 04:23,Road Closed,true,,2023/09/21 10:00:00+00,2023/09/21 16:23:56.623+00,NZTA,Official,2023/09/20 23:24:42.960+00,2023/09/21 16:23:55.513+00,,95de7146-3d7b-4abe-96a4-4bec62ee9cec,,"SH 1 Full Closure Esmonde Rd to Onewa Rd, Southbound",,442903,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1433123.59402199,5029071.4583101,100632,Active,South Island,,,,Bridge Repairs,Road Work,14/01/2024 00:00,Caution,true,,2021/12/17 05:49:00+00,2024/01/13 12:00:00+00,NMC,Official,2021/12/17 05:56:07.307+00,2023/01/23 02:37:32.377+00,,1aed6a99-ba14-4067-b209-2eacdf3a98cb,,SH 82 Waimate to Kurow (Elephant Hill Stream Bridge),,368669,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1768072.46802116,5904340.53929926,100633,Resolved,North Island,1.84 km southwest of Flat Bush,2.19 km northeast of Wiri,2.70 km east of Puhinui,Maintenance,Road Work,22/09/2023 04:03,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 16:03:53.883+00,NZTA,Official,2023/09/20 23:42:48.280+00,2023/09/21 16:03:52.807+00,,ac3a05a0-b5aa-43f3-886a-51dac5a05861,,SH 1 Redoubt Rd On-ramp Southbound,,442914,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1936318.82542879,5611117.07128917,100634,Active,North Island,,,,Other,Road Work,05/10/2023 06:00,Delays,true,,2023/09/17 08:00:00+00,2023/10/04 18:00:00+00,NZTA,Official,2023/09/05 00:08:24.847+00,2023/09/17 08:01:45.457+00,,8da38387-9a7b-44e8-a2f6-bfc29ce62e32,,"SH 51 Clive, between the intersections of Williamson Road and School Road",,440424,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1575697.46614975,5178800.76335077,100635,Scheduled,South Island,,,,Pavement Repairs,Road Work,25/09/2023 06:00,Delays,true,,2023/09/24 06:00:00+00,2023/09/24 18:00:00+00,NZTA,Official,2023/08/29 23:08:18.627+00,2023/09/15 00:01:36.600+00,,33099472-6636-40aa-b9f4-1c945470322f,,SH 74 Maces Road,,439972,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1283658.18722985,4880138.55717951,100636,Resolved,South Island,,,,Flooding,Road Hazard,Until further notice,Caution,false,,2023/09/21 06:36:01.770+00,2023/09/21 07:59:48+00,NZTA,Official,2023/09/21 06:36:02.187+00,2023/09/21 08:00:13.580+00,,5f1afe56-d65c-4c7a-a1d6-c7861c95b5e0,,"SH 1 Gore, At the intersection of Jubilee Avenue",,442981,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1586917.54112527,5235993.50372887,100637,Scheduled,South Island,,,,Resurfacing,Road Work,13/10/2023 19:00,Caution,true,,2023/10/12 18:00:00.093+00,2023/10/13 07:00:00.093+00,NZTA,Official,2023/09/17 23:20:25.147+00,2023/09/17 23:20:29.937+00,,f5625e33-7587-4226-b3c9-64ff295700ab,,SH 1 Omihi,,441617,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1575279.03325344,5178271.79601786,100638,Scheduled,South Island,,,,Pavement Repairs,Road Work,26/09/2023 06:00,Caution,true,,2023/09/25 06:00:00.613+00,2023/09/25 18:00:00.613+00,NZTA,Official,2023/08/29 23:07:33.653+00,2023/09/15 00:00:51.547+00,,aae7905d-dcb5-4c39-a89b-acb70d831d9b,,SH 74 Ti Rakau Drive,,439971,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1808585.99766169,5819907.92662152,100639,Active,North Island,4.58 km north of Newstead,4.77 km west of Eureka,4.95 km southeast of Puketaha,Maintenance,Road Work,Until further notice,Road Closed,true,,2023/02/01 23:55:00+00,2024/04/30 12:00:00+00,NZTA,Official,2023/02/01 23:55:58.720+00,2023/08/15 21:12:53.547+00,,ea2b0f24-5fa2-4a2b-8812-b66f47a98209,,SH 1B Telephone Rd/Holland Rd intersection,,414059,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1258809.30053641,5004169.84499234,100640,Active,South Island,,,,Other,Road Work,27/10/2023 06:00,Caution,true,,2023/09/17 08:00:00+00,2023/10/27 18:00:00+00,NZTA,Official,2023/09/03 22:11:54.653+00,2023/09/19 21:16:13.853+00,,408574aa-9548-4bc2-8c54-faa525f87e22,,"SH 6A Queenstown, between the intersections of Melbourne Street and Dublin Street",,440311,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1767881.24459069,5904660.80459428,100641,Resolved,North Island,1.65 km southwest of Flat Bush,2.26 km northeast of Wiri,2.46 km east of Puhinui,Maintenance,Road Work,22/09/2023 03:48,Road Closed,true,,2023/09/21 10:00:00+00,2023/09/21 15:48:09.830+00,NZTA,Official,2023/09/20 23:28:14.833+00,2023/09/21 15:48:08.773+00,,6ea3257f-2a44-4602-8b21-3f5ed971d3a0,,"SH 1 Full Closure Manukau to Papakura (incl. SH20 Link West), Southbound",,442904,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1792529.29026242,5774637.03309446,100642,Resolved,North Island,0.50 km east of Kahotea,2.31 km northwest of Otorohanga,4.04 km northeast of Te Raumauku,Other,Road Work,Until further notice,Caution,true,,2023/09/20 21:37:00+00,2023/09/21 07:00:00+00,NMC,Official,2023/09/20 21:38:28.030+00,2023/09/21 07:00:16.713+00,,f5c55210-1073-4355-a859-5e091b284392,,SH 31 Otorohanga,,442888,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1769983.60207978,5899256.664204,100643,Resolved,North Island,0.42 km north of Takanini,1.50 km north of Takanini,1.55 km south of Manurewa East,Maintenance,Road Work,22/09/2023 03:43,Road Closed,true,,2023/09/21 09:30:00+00,2023/09/21 15:43:13.403+00,NZTA,Official,2023/09/20 23:45:29.250+00,2023/09/21 15:43:12.670+00,,570f6350-d2d5-483d-90f3-52633a558564,,SH 1 Takanini On-ramp Southbound,,442918,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1859223.55503502,5834045.38431044,100644,Active,North Island,0.96 km northwest of Aongatete,3.18 km north of Wainui North,6.26 km southeast of Katikati,Road Construction,Road Work,30/12/2023 08:00,Caution,true,,2022/12/13 22:56:00+00,2023/12/29 20:00:00+00,NMC,Official,2022/12/13 22:58:47.737+00,2023/09/08 02:18:39.130+00,,6091f574-62bf-476c-861b-69c309b87520,,SH 2 Katikati to Tauranga,,409502,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1264073.37877345,4860971.92460145,100645,Active,South Island,,,,Road Construction,Road Work,Until further notice,Delays,true,,2023/09/10 19:00:00+00,2023/12/22 06:00:00+00,NZTA,Official,2023/08/31 23:11:03.803+00,2023/09/12 01:37:31.520+00,,64f4b2d2-8f7a-46f9-b5f4-27d44d0ed69b,,"SH 1 Dacre, at the intersection with Dacre-Morton Mains Road",,440126,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
